,index,budget,genres,id,original_language,popularity,production_countries,runtime,spoken_languages,video,vote_average,vote_count,duration,director,production_company,actors,year,month,day,x,revenue
0,212,0.0,1.0,14353.0,1.0,5.256959999999999,1.0,98.0,1.0,1.0,6.7,103.0,98.0,0.0,1.0,0,2008.0,7.0,18.0,0,7292593.503350332
1,602,14000000.0,20.0,88036.0,1.0,2.2438599999999997,1.0,116.0,6.0,1.0,5.8,36.0,98.0,0.0,1.0,0,2012.0,8.0,17.0,0,9490240.889527718
2,377,0.0,7.0,54309.0,7.0,4.34552,10.0,0.0,9.0,1.0,5.0,137.0,102.0,0.0,1.0,0,2007.0,2.0,14.0,0,29506851.518050507
3,207,0.0,20.0,48561.0,7.0,0.329373,10.0,109.0,9.0,1.0,6.6,7.0,109.0,1.0,1.0,0,1982.0,10.0,7.0,0,3462752.9824335477
4,238,0.0,5.0,96600.0,1.0,5.3623769999999995,1.0,98.0,1.0,1.0,5.1,7.0,98.0,1.0,1.0,0,2012.0,6.0,22.0,0,3407786.972711889
5,774,20000000.0,10.0,11458.0,1.0,5.7578949999999995,1.0,100.0,1.0,1.0,5.5,48.0,100.0,1.0,1.0,0,2002.0,11.0,21.0,0,8834447.03553519
6,839,6000000.0,10.0,264644.0,1.0,12.443291,20.0,117.0,1.0,1.0,8.1,2838.0,75.0,0.0,1.0,0,2015.0,10.0,16.0,0,151758975.54
7,827,0.0,4.0,62327.0,1.0,0.809129,1.0,102.0,1.0,1.0,5.3,6.0,106.0,1.0,1.0,0,1987.0,9.0,1.0,0,3159633.9628936173
8,1229,5000000.0,1.0,44629.0,1.0,9.649312,9.0,113.0,1.0,1.0,6.7,240.0,113.0,0.0,1.0,0,2010.0,6.0,3.0,0,13939311.779896418
9,892,11180.0,10.0,98203.0,1.0,0.6609689999999999,5.0,120.0,2.0,1.0,5.9,11.0,120.0,0.0,1.0,0,2012.0,9.0,5.0,0,2001947.843972918
10,842,19000000.0,1.0,328387.0,1.0,14.9837,1.0,96.0,1.0,1.0,7.1,2262.0,96.0,0.0,1.0,0,2016.0,7.0,27.0,0,277450033.26666665
11,960,16000000.0,8.0,13972.0,1.0,6.62363,1.0,114.0,1.0,1.0,4.6,96.0,114.0,0.0,1.0,0,2008.0,9.0,12.0,0,20227147.563829802
12,896,0.0,2.0,4580.0,2.0,0.690072,6.0,90.0,5.0,1.0,7.7,10.0,89.0,0.0,1.0,0,1976.0,3.0,10.0,0,4238576.571059714
13,894,135000000.0,1.0,228161.0,1.0,13.422713,1.0,94.0,1.0,1.0,6.8,1539.0,91.0,0.0,1.0,0,2015.0,3.0,18.0,0,368556426.6933333
14,1074,0.0,1.0,51927.0,1.0,0.489997,3.0,140.0,3.0,1.0,6.7,13.0,102.0,0.0,1.0,0,2002.0,9.0,9.0,0,2142381.3165313913
15,870,0.0,2.0,35650.0,2.0,1.343844,8.0,87.0,2.0,1.0,6.3,18.0,87.0,1.0,1.0,0,2000.0,9.0,8.0,0,3173987.3752843835
16,1007,0.0,1.0,33345.0,1.0,6.421995,1.0,98.0,6.0,1.0,5.7,12.0,100.0,0.0,4.0,0,1986.0,7.0,2.0,0,11489819.566381387
17,1088,0.0,5.0,11235.0,1.0,10.636074,2.0,111.0,1.0,1.0,7.0,81.0,111.0,0.0,1.0,0,1983.0,2.0,17.0,0,12467332.401758498
18,408,10000000.0,1.0,127521.0,1.0,7.293335000000001,1.0,115.0,2.0,1.0,5.5,91.0,115.0,0.0,1.0,0,2012.0,9.0,11.0,0,24961650.49580327
19,1122,10000000.0,4.0,41823.0,1.0,2.715137,1.0,129.0,1.0,1.0,6.3,48.0,129.0,1.0,2.0,0,1990.0,8.0,3.0,0,17935020.887819383
20,257,0.0,1.0,28805.0,3.0,0.742058,4.0,173.0,4.0,1.0,5.5,10.0,173.0,0.0,1.0,0,2005.0,1.0,1.0,0,2902716.179481833
21,543,10000000.0,8.0,16555.0,1.0,6.063809,1.0,100.0,1.0,1.0,6.6,19.0,100.0,0.0,1.0,0,2007.0,2.0,14.0,0,7907344.11721241
22,218,0.0,1.0,42017.0,1.0,1.377893,2.0,108.0,1.0,1.0,5.9,14.0,108.0,1.0,1.0,0,1986.0,1.0,1.0,0,5186811.008006572
23,323,15000000.0,1.0,68.0,1.0,9.837287,2.0,132.0,1.0,1.0,7.6,877.0,91.0,0.0,1.0,0,1985.0,2.0,20.0,0,150449885.97
24,697,25000000.0,1.0,2291.0,1.0,8.176863,1.0,113.0,1.0,1.0,7.3,376.0,89.0,0.0,1.0,0,1990.0,11.0,2.0,0,54021621.66555555
25,670,0.0,8.0,15363.0,1.0,8.642141,1.0,99.0,7.0,1.0,6.2,49.0,99.0,0.0,1.0,0,2006.0,1.0,29.0,0,11871511.567710986
26,623,0.0,7.0,103751.0,10.0,0.5556979999999999,3.0,0.0,3.0,1.0,7.3,3.0,138.0,0.0,1.0,0,2010.0,9.0,24.0,0,2963989.2355877627
27,661,6500000.0,2.0,1640.0,1.0,9.785147,1.0,112.0,2.0,1.0,7.2,1172.0,100.0,1.0,1.0,0,2004.0,1.0,13.0,0,159962878.24333334
28,645,20000000.0,1.0,526.0,1.0,8.157587,1.0,121.0,1.0,1.0,6.8,264.0,121.0,1.0,6.0,0,1985.0,3.0,27.0,0,55531101.774444446
29,81,0.0,4.0,393765.0,1.0,5.279713,1.0,97.0,1.0,1.0,6.2,31.0,97.0,0.0,,0,2016.0,10.0,14.0,0,5819414.498624502
30,1161,3500000.0,23.0,50839.0,1.0,8.340757,1.0,107.0,1.0,1.0,6.7,531.0,107.0,1.0,1.0,0,2011.0,9.0,28.0,0,29874428.230076935
31,391,26000000.0,31.0,316002.0,1.0,5.213733,1.0,100.0,1.0,1.0,3.9,95.0,100.0,1.0,1.0,0,2015.0,2.0,10.0,0,27501079.07611111
32,640,50000000.0,1.0,18501.0,1.0,9.730681,1.0,95.0,1.0,1.0,5.6,778.0,95.0,1.0,1.0,0,2009.0,9.0,3.0,0,96686300.38535714
33,407,5000000.0,20.0,11326.0,1.0,6.335814,2.0,111.0,1.0,1.0,6.5,69.0,111.0,1.0,1.0,0,1975.0,3.0,19.0,0,30957728.74719701
34,447,0.0,28.0,284303.0,5.0,5.399896,5.0,100.0,10.0,1.0,6.6,344.0,99.0,0.0,1.0,0,2014.0,8.0,29.0,0,29553858.96326812
35,1126,175000000.0,1.0,297761.0,1.0,42.965027,1.0,123.0,1.0,1.0,5.9,7717.0,123.0,1.0,1.0,0,2016.0,8.0,2.0,0,772912717.66
36,249,2000000.0,1.0,39256.0,9.0,2.894009,15.0,87.0,2.0,1.0,6.7,34.0,82.0,0.0,1.0,0,1984.0,12.0,15.0,0,7198501.087834991
37,17,0.0,21.0,35327.0,1.0,1.385902,12.0,101.0,17.0,1.0,5.2,13.0,80.0,0.0,1.0,0,1988.0,2.0,25.0,0,7469599.107601643
38,654,0.0,2.0,91186.0,4.0,2.711041,5.0,118.0,2.0,1.0,6.9,45.0,118.0,0.0,1.0,0,2011.0,9.0,4.0,0,4512313.926415375
39,98,0.0,3.0,445840.0,6.0,0.313827,11.0,,8.0,1.0,6.0,1.0,85.0,0.0,1.0,0,2017.0,6.0,23.0,0,1905804.4375317919
40,317,4000000.0,14.0,20714.0,12.0,6.975759,16.0,159.0,2.0,1.0,6.6,54.0,159.0,0.0,1.0,0,2007.0,6.0,6.0,0,22383018.79398599
41,5,0.0,1.0,18633.0,1.0,10.627974,1.0,96.0,1.0,1.0,5.5,22.0,102.0,0.0,1.0,0,2007.0,2.0,10.0,0,6715601.470790562
42,468,0.0,2.0,21371.0,1.0,1.714522,1.0,91.0,2.0,1.0,6.6,22.0,91.0,0.0,1.0,0,2008.0,8.0,9.0,0,4068148.9389153155
43,507,0.0,1.0,127372.0,1.0,6.159679,1.0,105.0,2.0,1.0,6.1,99.0,99.0,0.0,1.0,0,2012.0,9.0,14.0,0,9552605.513111694
44,64,0.0,9.0,18441.0,1.0,0.946641,1.0,107.0,1.0,1.0,4.4,17.0,107.0,0.0,1.0,0,2007.0,10.0,28.0,0,7989944.902930462
45,605,7500000.0,29.0,326284.0,1.0,5.135262,8.0,104.0,1.0,1.0,5.4,64.0,104.0,0.0,1.0,0,2015.0,5.0,7.0,0,11988083.083833003
46,1218,0.0,1.0,104711.0,5.0,1.691429,7.0,109.0,2.0,1.0,6.6,15.0,109.0,0.0,1.0,0,2011.0,11.0,17.0,0,2652586.324462448
47,346,17000000.0,1.0,73499.0,1.0,5.498819,1.0,98.0,1.0,1.0,5.8,226.0,98.0,0.0,1.0,0,2011.0,10.0,27.0,0,26359672.27197295
48,150,1500000.0,20.0,10910.0,1.0,1.4378030000000002,2.0,119.0,1.0,1.0,6.5,17.0,119.0,1.0,1.0,0,1952.0,12.0,23.0,0,6414413.000007902
49,694,0.0,3.0,30278.0,1.0,4.772901,2.0,106.0,1.0,1.0,6.5,13.0,106.0,0.0,1.0,0,1984.0,10.0,10.0,0,4467892.956607306
50,969,0.0,2.0,128073.0,1.0,0.0658,1.0,99.0,1.0,1.0,5.5,10.0,99.0,1.0,1.0,0,2012.0,9.0,9.0,0,3562630.511359317
51,927,0.0,2.0,8414.0,1.0,3.518929,8.0,84.0,1.0,1.0,6.4,47.0,90.0,0.0,1.0,0,2007.0,1.0,20.0,0,7019303.629232296
52,126,0.0,3.0,9776.0,1.0,3.3632449999999996,1.0,95.0,1.0,1.0,5.3,71.0,95.0,1.0,11.0,0,2003.0,1.0,1.0,0,19382986.341949083
53,573,0.0,2.0,59346.0,2.0,0.48251000000000005,6.0,94.0,5.0,1.0,6.5,10.0,128.0,0.0,1.0,0,2007.0,11.0,7.0,0,2047411.936256735
54,592,0.0,3.0,15271.0,1.0,2.466442,2.0,106.0,1.0,1.0,6.1,22.0,102.0,0.0,1.0,0,2003.0,5.0,16.0,0,2961614.583789912
55,264,0.0,2.0,201018.0,2.0,2.189812,6.0,102.0,5.0,1.0,6.3,25.0,134.0,0.0,4.0,0,2013.0,7.0,10.0,0,6800322.595169928
56,909,784170.0,1.0,111960.0,1.0,0.5784560000000001,2.0,80.0,1.0,1.0,6.8,6.0,96.0,0.0,1.0,0,1948.0,4.0,6.0,0,3929124.667705296
57,1091,0.0,1.0,409297.0,1.0,13.411614,20.0,100.0,1.0,1.0,6.4,69.0,100.0,0.0,1.0,0,2016.0,10.0,14.0,0,10545651.82599155
58,57,0.0,1.0,31524.0,1.0,0.823247,4.0,162.0,4.0,1.0,7.2,21.0,174.0,0.0,1.0,0,1999.0,4.0,30.0,0,8258125.229393077
59,531,0.0,13.0,48431.0,5.0,0.09851,3.0,0.0,3.0,1.0,7.0,1.0,98.0,0.0,1.0,0,2005.0,3.0,9.0,0,2056074.5103231214
60,957,65000000.0,1.0,5551.0,1.0,7.457610000000001,1.0,130.0,1.0,1.0,6.3,407.0,130.0,1.0,1.0,0,2000.0,7.0,31.0,0,89633580.16666667
61,399,2400000.0,7.0,13621.0,4.0,0.990967,23.0,89.0,2.0,1.0,6.0,3.0,104.0,0.0,1.0,0,2007.0,10.0,26.0,0,2282556.174126213
62,202,12000000.0,16.0,327.0,9.0,8.134524,1.0,114.0,2.0,1.0,6.8,107.0,96.0,0.0,1.0,0,2000.0,9.0,9.0,0,33907399.742417805
63,749,26000000.0,1.0,37707.0,1.0,8.181407,1.0,104.0,1.0,1.0,5.5,682.0,104.0,1.0,1.0,0,2009.0,10.0,6.0,0,84092440.46
64,1041,0.0,24.0,9874.0,1.0,6.892828999999999,1.0,87.0,1.0,1.0,5.6,402.0,91.0,0.0,1.0,0,1986.0,3.0,21.0,0,52183841.6716202
65,322,1800000.0,1.0,56948.0,7.0,0.25362,3.0,100.0,8.0,1.0,5.8,6.0,100.0,0.0,1.0,0,2008.0,9.0,2.0,0,2566569.940165771
66,595,7300000.0,13.0,78461.0,1.0,2.803973,1.0,96.0,6.0,1.0,4.8,45.0,96.0,0.0,1.0,0,2011.0,10.0,21.0,0,12057550.41319019
67,732,0.0,6.0,47218.0,1.0,9.668784,1.0,100.0,1.0,1.0,6.4,89.0,100.0,0.0,1.0,0,2010.0,1.0,20.0,0,10951225.084234694
68,854,10284523.0,8.0,2610.0,1.0,4.3490459999999995,1.0,104.0,2.0,1.0,5.7,80.0,106.0,1.0,9.0,0,2005.0,10.0,21.0,0,21836024.36488889
69,332,3000000.0,18.0,31525.0,3.0,0.904409,4.0,155.0,2.0,1.0,7.2,15.0,155.0,0.0,1.0,0,2002.0,6.0,7.0,0,10551051.0948102
70,511,1500000.0,1.0,9344.0,1.0,4.877872,1.0,91.0,1.0,1.0,6.8,280.0,109.0,0.0,1.0,0,1995.0,7.0,28.0,0,21963436.97151062
71,12,0.0,1.0,116811.0,1.0,5.532455000000001,2.0,92.0,13.0,1.0,6.1,107.0,92.0,0.0,1.0,0,2012.0,8.0,30.0,0,9651634.764544174
72,768,0.0,5.0,24664.0,1.0,4.380258,1.0,135.0,2.0,1.0,6.3,24.0,135.0,1.0,8.0,0,2000.0,10.0,6.0,0,11309338.00029481
73,609,16000000.0,1.0,48129.0,1.0,5.857368,1.0,91.0,1.0,1.0,5.5,13.0,137.0,0.0,1.0,0,1991.0,2.0,1.0,0,10570287.310978835
74,1194,11500000.0,1.0,8913.0,1.0,8.365761000000001,1.0,103.0,1.0,1.0,6.4,417.0,101.0,0.0,3.0,0,1989.0,4.0,21.0,0,64302779.542602345
75,890,0.0,4.0,3542.0,2.0,1.9631020000000001,2.0,167.0,5.0,1.0,5.9,20.0,168.0,0.0,1.0,0,2006.0,11.0,1.0,0,11355114.62575001
76,85,0.0,5.0,346494.0,1.0,1.889834,7.0,101.0,1.0,1.0,6.2,28.0,97.0,0.0,1.0,0,2015.0,8.0,13.0,0,4862247.612598655
77,770,0.0,2.0,18133.0,1.0,3.199976,1.0,112.0,1.0,1.0,6.0,28.0,99.0,1.0,1.0,0,1993.0,9.0,24.0,0,5369773.83164529
78,821,1500000.0,1.0,9464.0,1.0,9.167761,1.0,110.0,1.0,1.0,7.2,172.0,110.0,1.0,1.0,0,1998.0,1.0,20.0,0,15559709.174889408
79,144,0.0,1.0,35113.0,1.0,6.888131,2.0,87.0,1.0,1.0,5.9,11.0,87.0,1.0,1.0,0,1998.0,2.0,15.0,0,3507395.5476684524
80,1170,55000000.0,1.0,1924.0,1.0,15.460102,1.0,143.0,1.0,1.0,6.9,1042.0,150.0,0.0,,0,1978.0,12.0,13.0,0,273862091.79333335
81,405,30000000.0,1.0,10337.0,1.0,5.516316000000001,1.0,134.0,1.0,1.0,6.0,83.0,136.0,1.0,1.0,0,1991.0,12.0,10.0,0,32751576.14666667
82,861,0.0,2.0,61222.0,2.0,1.605963,13.0,98.0,5.0,1.0,7.2,27.0,91.0,0.0,1.0,0,2008.0,10.0,29.0,0,2985426.459138625
83,40,130000000.0,1.0,7364.0,1.0,8.946242999999999,1.0,124.0,2.0,1.0,5.7,440.0,111.0,0.0,1.0,0,2005.0,4.0,6.0,0,127082268.74
84,434,500000.0,10.0,36584.0,1.0,0.5732010000000001,3.0,88.0,3.0,1.0,5.6,5.0,88.0,1.0,1.0,0,2002.0,5.0,9.0,0,1178672.7025545766
85,388,4800000.0,12.0,1690.0,1.0,12.093928,1.0,94.0,1.0,1.0,5.7,913.0,111.0,0.0,1.0,0,2005.0,1.0,6.0,0,132609105.44666667
86,822,0.0,1.0,15177.0,4.0,1.322188,23.0,104.0,2.0,1.0,6.4,7.0,100.0,0.0,1.0,0,2003.0,8.0,29.0,0,2259644.236801471
87,233,8000000.0,1.0,377264.0,1.0,12.521071,1.0,92.0,2.0,1.0,5.7,436.0,89.0,0.0,1.0,0,2016.0,9.0,1.0,0,38391223.1591746
88,1130,4300000.0,1.0,14145.0,1.0,2.889932,5.0,85.0,1.0,1.0,4.6,50.0,85.0,0.0,1.0,0,2008.0,2.0,6.0,0,19701704.639879458
89,929,40000000.0,1.0,6114.0,1.0,16.777675,1.0,128.0,2.0,1.0,7.1,1087.0,75.0,0.0,2.0,0,1992.0,11.0,13.0,0,254036226.96
90,493,0.0,3.0,81442.0,1.0,1.345586,3.0,95.0,1.0,1.0,5.8,6.0,81.0,0.0,1.0,0,2000.0,11.0,10.0,0,573607.8981310106
91,281,0.0,6.0,95744.0,1.0,0.5782689999999999,11.0,110.0,8.0,1.0,5.0,3.0,110.0,0.0,1.0,0,2012.0,3.0,15.0,0,1330526.1436510626
92,154,0.0,1.0,54287.0,1.0,0.657274,1.0,97.0,1.0,1.0,5.1,14.0,97.0,0.0,1.0,0,1980.0,7.0,1.0,0,7457601.265366492
93,327,4000000.0,1.0,81390.0,1.0,6.780752000000001,2.0,99.0,13.0,1.0,6.2,160.0,99.0,0.0,1.0,0,2011.0,4.0,9.0,0,21238243.290290322
94,566,90000000.0,1.0,607.0,1.0,15.781023999999999,1.0,98.0,7.0,1.0,6.9,4521.0,98.0,1.0,5.0,0,1997.0,7.0,2.0,0,608906049.3933333
95,79,215000000.0,1.0,1930.0,1.0,31.102266999999998,1.0,136.0,1.0,1.0,6.5,6734.0,136.0,0.0,5.0,0,2012.0,6.0,27.0,0,772678454.0266666
96,669,0.0,3.0,92381.0,1.0,0.8798520000000001,1.0,89.0,1.0,1.0,5.4,8.0,89.0,0.0,1.0,0,1996.0,8.0,2.0,0,728576.972289102
97,28,0.0,2.0,8093.0,1.0,0.521339,14.0,104.0,2.0,1.0,6.6,5.0,104.0,0.0,1.0,0,2006.0,8.0,31.0,0,7123490.7912560925
98,402,26000000.0,1.0,7445.0,1.0,9.108917,1.0,104.0,6.0,1.0,6.8,650.0,105.0,1.0,1.0,0,2009.0,1.0,27.0,0,72471008.355
99,175,2000000.0,13.0,179053.0,8.0,2.2562450000000003,14.0,75.0,14.0,1.0,4.8,29.0,75.0,0.0,1.0,0,2013.0,4.0,3.0,0,6658554.668848734
100,602,14000000.0,20.0,88036.0,1.0,2.2438599999999997,1.0,116.0,6.0,1.0,5.8,36.0,98.0,0.0,1.0,1,2012.0,8.0,17.0,1,9544211.236194385
101,377,0.0,7.0,54309.0,7.0,4.34552,10.0,0.0,9.0,1.0,5.0,137.0,102.0,0.0,1.0,1,2007.0,2.0,14.0,1,28343667.058050506
102,207,0.0,20.0,48561.0,7.0,0.329373,10.0,109.0,9.0,1.0,6.6,7.0,109.0,1.0,1.0,1,1982.0,10.0,7.0,1,3570659.9357668804
103,238,0.0,5.0,96600.0,1.0,5.3623769999999995,1.0,98.0,1.0,1.0,5.1,7.0,98.0,1.0,1.0,1,2012.0,6.0,22.0,1,3409100.432711889
104,774,20000000.0,10.0,11458.0,1.0,5.7578949999999995,1.0,100.0,1.0,1.0,5.5,48.0,100.0,1.0,1.0,1,2002.0,11.0,21.0,1,8854232.222201858
105,839,6000000.0,10.0,264644.0,1.0,12.443291,20.0,117.0,1.0,1.0,8.1,2838.0,75.0,0.0,1.0,1,2015.0,10.0,16.0,1,149176799.32666665
106,827,0.0,4.0,62327.0,1.0,0.809129,1.0,102.0,1.0,1.0,5.3,6.0,106.0,1.0,1.0,1,1987.0,9.0,1.0,1,3224032.162893617
107,1229,5000000.0,1.0,44629.0,1.0,9.649312,9.0,113.0,1.0,1.0,6.7,240.0,113.0,0.0,1.0,1,2010.0,6.0,3.0,1,13768868.964802623
108,892,11180.0,10.0,98203.0,1.0,0.6609689999999999,5.0,120.0,2.0,1.0,5.9,11.0,120.0,0.0,1.0,1,2012.0,9.0,5.0,1,1943829.200979721
109,842,19000000.0,1.0,328387.0,1.0,14.9837,1.0,96.0,1.0,1.0,7.1,2262.0,96.0,0.0,1.0,1,2016.0,7.0,27.0,1,277005370.34
110,960,16000000.0,8.0,13972.0,1.0,6.62363,1.0,114.0,1.0,1.0,4.6,96.0,114.0,0.0,1.0,1,2008.0,9.0,12.0,1,19429747.27160758
111,896,0.0,2.0,4580.0,2.0,0.690072,6.0,90.0,5.0,1.0,7.7,10.0,89.0,0.0,1.0,1,1976.0,3.0,10.0,1,4181549.0807634178
112,894,135000000.0,1.0,228161.0,1.0,13.422713,1.0,94.0,1.0,1.0,6.8,1539.0,91.0,0.0,1.0,1,2015.0,3.0,18.0,1,366248800.06
113,1074,0.0,1.0,51927.0,1.0,0.489997,3.0,140.0,3.0,1.0,6.7,13.0,102.0,0.0,1.0,1,2002.0,9.0,9.0,1,2135550.946309169
114,870,0.0,2.0,35650.0,2.0,1.343844,8.0,87.0,2.0,1.0,6.3,18.0,87.0,1.0,1.0,1,2000.0,9.0,8.0,1,3160585.113451411
115,1007,0.0,1.0,33345.0,1.0,6.421995,1.0,98.0,6.0,1.0,5.7,12.0,100.0,0.0,4.0,1,1986.0,7.0,2.0,1,11217398.163048055
116,1088,0.0,5.0,11235.0,1.0,10.636074,2.0,111.0,1.0,1.0,7.0,81.0,111.0,0.0,1.0,1,1983.0,2.0,17.0,1,12419149.568425164
117,408,10000000.0,1.0,127521.0,1.0,7.293335000000001,1.0,115.0,2.0,1.0,5.5,91.0,115.0,0.0,1.0,1,2012.0,9.0,11.0,1,24118534.99780327
118,1122,10000000.0,4.0,41823.0,1.0,2.715137,1.0,129.0,1.0,1.0,6.3,48.0,129.0,1.0,2.0,1,1990.0,8.0,3.0,1,17319114.621152714
119,257,0.0,1.0,28805.0,3.0,0.742058,4.0,173.0,4.0,1.0,5.5,10.0,173.0,0.0,1.0,1,2005.0,1.0,1.0,1,2783001.8105929443
120,543,10000000.0,8.0,16555.0,1.0,6.063809,1.0,100.0,1.0,1.0,6.6,19.0,100.0,0.0,1.0,1,2007.0,2.0,14.0,1,7590494.72721241
121,218,0.0,1.0,42017.0,1.0,1.377893,2.0,108.0,1.0,1.0,5.9,14.0,108.0,1.0,1.0,1,1986.0,1.0,1.0,1,5143762.462944183
122,323,15000000.0,1.0,68.0,1.0,9.837287,2.0,132.0,1.0,1.0,7.6,877.0,91.0,0.0,1.0,1,1985.0,2.0,20.0,1,149622812.72333333
123,697,25000000.0,1.0,2291.0,1.0,8.176863,1.0,113.0,1.0,1.0,7.3,376.0,89.0,0.0,1.0,1,1990.0,11.0,2.0,1,53070438.438888885
124,670,0.0,8.0,15363.0,1.0,8.642141,1.0,99.0,7.0,1.0,6.2,49.0,99.0,0.0,1.0,1,2006.0,1.0,29.0,1,11111031.361044321
125,623,0.0,7.0,103751.0,10.0,0.5556979999999999,3.0,0.0,3.0,1.0,7.3,3.0,138.0,0.0,1.0,1,2010.0,9.0,24.0,1,2972161.9064449053
126,661,6500000.0,2.0,1640.0,1.0,9.785147,1.0,112.0,2.0,1.0,7.2,1172.0,100.0,1.0,1.0,1,2004.0,1.0,13.0,1,157116459.99666667
127,645,20000000.0,1.0,526.0,1.0,8.157587,1.0,121.0,1.0,1.0,6.8,264.0,121.0,1.0,6.0,1,1985.0,3.0,27.0,1,54546718.96111111
128,81,0.0,4.0,393765.0,1.0,5.279713,1.0,97.0,1.0,1.0,6.2,31.0,97.0,0.0,,1,2016.0,10.0,14.0,1,5820464.698624502
129,1161,3500000.0,23.0,50839.0,1.0,8.340757,1.0,107.0,1.0,1.0,6.7,531.0,107.0,1.0,1.0,1,2011.0,9.0,28.0,1,29768675.24992879
130,391,26000000.0,31.0,316002.0,1.0,5.213733,1.0,100.0,1.0,1.0,3.9,95.0,100.0,1.0,1.0,1,2015.0,2.0,10.0,1,27811256.649444442
131,640,50000000.0,1.0,18501.0,1.0,9.730681,1.0,95.0,1.0,1.0,5.6,778.0,95.0,1.0,1.0,1,2009.0,9.0,3.0,1,97457378.67202382
132,407,5000000.0,20.0,11326.0,1.0,6.335814,2.0,111.0,1.0,1.0,6.5,69.0,111.0,1.0,1.0,1,1975.0,3.0,19.0,1,31137666.733863678
133,447,0.0,28.0,284303.0,5.0,5.399896,5.0,100.0,10.0,1.0,6.6,344.0,99.0,0.0,1.0,1,2014.0,8.0,29.0,1,29387825.356601454
134,1126,175000000.0,1.0,297761.0,1.0,42.965027,1.0,123.0,1.0,1.0,5.9,7717.0,123.0,1.0,1.0,1,2016.0,8.0,2.0,1,723285987.9266666
135,249,2000000.0,1.0,39256.0,9.0,2.894009,15.0,87.0,2.0,1.0,6.7,34.0,82.0,0.0,1.0,1,1984.0,12.0,15.0,1,7188470.054501657
136,17,0.0,21.0,35327.0,1.0,1.385902,12.0,101.0,17.0,1.0,5.2,13.0,80.0,0.0,1.0,1,1988.0,2.0,25.0,1,7481222.14426831
137,654,0.0,2.0,91186.0,4.0,2.711041,5.0,118.0,2.0,1.0,6.9,45.0,118.0,0.0,1.0,1,2011.0,9.0,4.0,1,4427959.740270599
138,98,0.0,3.0,445840.0,6.0,0.313827,11.0,,8.0,1.0,6.0,1.0,85.0,0.0,1.0,1,2017.0,6.0,23.0,1,1905804.4375317919
139,317,4000000.0,14.0,20714.0,12.0,6.975759,16.0,159.0,2.0,1.0,6.6,54.0,159.0,0.0,1.0,1,2007.0,6.0,6.0,1,22440793.70287488
140,5,0.0,1.0,18633.0,1.0,10.627974,1.0,96.0,1.0,1.0,5.5,22.0,102.0,0.0,1.0,1,2007.0,2.0,10.0,1,6702437.347950396
141,468,0.0,2.0,21371.0,1.0,1.714522,1.0,91.0,2.0,1.0,6.6,22.0,91.0,0.0,1.0,1,2008.0,8.0,9.0,1,4091786.2381101204
142,507,0.0,1.0,127372.0,1.0,6.159679,1.0,105.0,2.0,1.0,6.1,99.0,99.0,0.0,1.0,1,2012.0,9.0,14.0,1,9404718.64214344
143,64,0.0,9.0,18441.0,1.0,0.946641,1.0,107.0,1.0,1.0,4.4,17.0,107.0,0.0,1.0,1,2007.0,10.0,28.0,1,7869654.411263795
144,605,7500000.0,29.0,326284.0,1.0,5.135262,8.0,104.0,1.0,1.0,5.4,64.0,104.0,0.0,1.0,1,2015.0,5.0,7.0,1,11968377.487166336
145,1218,0.0,1.0,104711.0,5.0,1.691429,7.0,109.0,2.0,1.0,6.6,15.0,109.0,0.0,1.0,1,2011.0,11.0,17.0,1,2756840.117245231
146,346,17000000.0,1.0,73499.0,1.0,5.498819,1.0,98.0,1.0,1.0,5.8,226.0,98.0,0.0,1.0,1,2011.0,10.0,27.0,1,26679861.31030628
147,150,1500000.0,20.0,10910.0,1.0,1.4378030000000002,2.0,119.0,1.0,1.0,6.5,17.0,119.0,1.0,1.0,1,1952.0,12.0,23.0,1,6336915.971119013
148,694,0.0,3.0,30278.0,1.0,4.772901,2.0,106.0,1.0,1.0,6.5,13.0,106.0,0.0,1.0,1,1984.0,10.0,10.0,1,4162757.6499406383
149,969,0.0,2.0,128073.0,1.0,0.0658,1.0,99.0,1.0,1.0,5.5,10.0,99.0,1.0,1.0,1,2012.0,9.0,9.0,1,3817972.1530586625
150,927,0.0,2.0,8414.0,1.0,3.518929,8.0,84.0,1.0,1.0,6.4,47.0,90.0,0.0,1.0,1,2007.0,1.0,20.0,1,6905936.259232296
151,126,0.0,3.0,9776.0,1.0,3.3632449999999996,1.0,95.0,1.0,1.0,5.3,71.0,95.0,1.0,11.0,1,2003.0,1.0,1.0,1,18805409.46861575
152,573,0.0,2.0,59346.0,2.0,0.48251000000000005,6.0,94.0,5.0,1.0,6.5,10.0,128.0,0.0,1.0,1,2007.0,11.0,7.0,1,1949735.2295900683
153,592,0.0,3.0,15271.0,1.0,2.466442,2.0,106.0,1.0,1.0,6.1,22.0,102.0,0.0,1.0,1,2003.0,5.0,16.0,1,2833088.244266103
154,264,0.0,2.0,201018.0,2.0,2.189812,6.0,102.0,5.0,1.0,6.3,25.0,134.0,0.0,4.0,1,2013.0,7.0,10.0,1,6666029.314154277
155,909,784170.0,1.0,111960.0,1.0,0.5784560000000001,2.0,80.0,1.0,1.0,6.8,6.0,96.0,0.0,1.0,1,1948.0,4.0,6.0,1,4109914.501038629
